mcs6as_3MBPP1r1_pr_counts	mcs6as_3MBPP1r1gb_counts	mcs6as_3MBPP1r1term_counts	mcs6as_3MBPP1r1pr_map	mcs6as_3MBPP1r1gb_map	mcs6as_3MBPP1r1term_map	mcs6as_3MBPP1r1pr_density	mcs6as_3MBPP1r1pr_densityRPKM	mcs6as_3MBPP1r1gb_density	mcs6as_3MBPP1r1gb_densityRPKM	mcs6as_3MBPP1r1pause_index_CI_low	mcs6as_3MBPP1r1pause_index_CI_high	mcs6as_3MBPP1r1pause_index_scaled	mcs6as_3MBPP1r1pause_index_CI_low_scaled	mcs6as_3MBPP1r1pause_index_CI_high_scaled	mcs6as_3MBPP1r1_ExpPR	mcs6as_3MBPP1r1_ExpGB	mcs6as_3MBPP1r1Fexact_Pval
SPBC18H10.09	4	108	15	100	2700	300	0.04	6.31742768243112	0.04	6.31742768243112	0.0116360735311093	0.104122013514932	1	0.314173985339951	2.81129436490317	4	100	1
SPBC18H10.13	43	272	367	96	346	300	0.447916666666667	70.7420287355568	0.786127167630058	124.157538267432	0.113043338729574	0.220367003821611	0.569776348039216	0.407427033337839	0.794239409607056	61	78	1
SPBC18H10.14	335	1457	1287	100	613	300	3.35	529.084568403607	2.3768352365416	375.387117997641	0.203803672952118	0.25935726144752	1.40943719972546	1.24931651519648	1.5898600126733	306	129	1
SPBC18H10.15	16	99	31	100	1489	300	0.16	25.2697107297245	0.0664875755540631	10.5007612585742	0.0917826786235345	0.280531783126984	2.40646464646465	1.36664408470443	4.17711825076079	7	109	1
SPBC18H10.16	11	1777	0	100	4895	284	0.11	17.3729261266856	0.363023493360572	57.3343666582232	0.00324937418930393	0.0114696176086943	0.303010692177828	0.159056866566427	0.561437781945585	29	82	1
SPNCRNA.377	0	1	2	100	197	297	0	0	0.0050761421319797	0.801704020613087	0.120791776113059	17.3080587281839	0	0.237959798942726	34.0968756945223	0	100	1
SPBC18H10.19	21	494	76	100	1880	300	0.21	33.1664953327634	0.262765957446809	41.5001233393747	0.0267459553860959	0.0668736716540249	0.79919028340081	0.502823961258603	1.25722502709567	25	96	1
SPBC9B6.03	52	2464	38	100	2202	300	0.52	82.1265598716046	1.11898274296094	176.727313913605	0.0158712271064049	0.0279873834754088	0.464707792207792	0.349484420883037	0.616282184128502	80	72	1
SPBC9B6.06	76	755	50	100	855	300	0.76	120.031125966191	0.883040935672515	139.463681293436	0.0789241548007844	0.128204363235926	0.860662251655629	0.674801523546706	1.09614730566717	82	94	1
SPBC9B6.07	12	608	67	100	871	247	0.12	18.9522830472934	0.69804822043628	110.246728786398	0.010629992111004	0.0357695009874659	0.171907894736842	0.0925872312868447	0.311552353600828	46	66	1
SPBC9B6.08	192	1086	223	100	846	300	1.92	303.236528756694	1.28368794326241	202.740143709226	0.151179633520868	0.206682746505738	1.49569060773481	1.27897969958655	1.74853603543854	164	128	1
SPNCRNA.1467	64	559	198	100	2851	300	0.64	101.078842918898	0.196071553840758	30.9666965492722	0.0876134134523709	0.149337501281605	3.264114490161	2.4978584175271	4.25761216153856	26	138	9.99871382755643e-08
SPBC9B6.10	7	649	39	100	1853	300	0.07	11.0554984442545	0.350242849433351	55.3158468145952	0.00470575157756356	0.0234085829299087	0.199861325115562	0.0871975767322528	0.433761041691208	27	80	1
SPNCRNA.1468	3	27	5	100	817	300	0.03	4.73807076182334	0.0330477356181151	5.21941699588863	0.0268925625650632	0.382672975846422	0.907777777777778	0.219712236156566	3.12643821266527	3	100	1
SPBC28E12.02	0	7	5	100	2103	300	0	0	0.00332857822158821	0.525701305004967	0.0134151780994594	0.782741335671289	0	0.282121195431632	16.4610502891672	0	100	1
SPBC28E12.03	12	2508	326	100	3572	300	0.12	18.9522830472934	0.702127659574468	110.891017829908	0.0025887761776049	0.00863021951090122	0.170909090909091	0.0924710850640472	0.308271440929392	46	66	1
SPBC28E12.04	119	378	238	100	1437	300	1.19	187.943473552326	0.263048016701461	41.5446705629604	0.254805306994585	0.388721635361335	4.52388888888889	3.66155226151218	5.58592990014238	45	174	2.51050224978907e-20
SPBC28E12.05	41	466	6	100	5033	300	0.41	64.753633744919	0.0925889131730578	14.6230940791422	0.0630604178658465	0.122307159525932	4.42817596566524	3.17383083118806	6.15571933894017	11	130	2.21240227278246e-08
SPBC3H7.18	33	104	156	100	97	300	0.33	52.1187783800568	1.07216494845361	169.333113137329	0.210325887597363	0.476707669818762	0.307788461538462	0.204016110969442	0.462406439724199	68	65	1
SPBC3H7.08c	1	23	147	100	1178	300	0.01	1.57935692060778	0.0195246179966044	3.08363405551604	0.00218361377637716	0.300664882990147	0.512173913043478	0.0257229702857229	3.54183232162393	1	100	1
SPBC3H7.07c	13	283	151	100	1278	300	0.13	20.5316399679011	0.221439749608764	34.9732401042255	0.0252072807008722	0.0819601116290161	0.587067137809187	0.322149047357147	1.04745022661883	20	93	1
SPBC3H7.06c	66	505	36	100	1288	300	0.66	104.237556760114	0.392080745341615	61.9235438592336	0.100240932111478	0.170101338234926	1.68332673267327	1.29110320559584	2.19090523646584	46	120	1
SPBC3H7.05c	70	1179	426	100	1867	300	0.7	110.554984442545	0.631494376004285	99.735501306726	0.0462884874630928	0.0760282301415759	1.10848176420696	0.864206060935943	1.41944705674322	65	105	1
SPNCRNA.1472	1	3	7	100	585	300	0.01	1.57935692060778	0.00512820512820513	0.809926625952708	0.0133674946082822	3.55733427163736	1.95	0.0781998434584508	20.8104054890785	0	101	1
SPBC3H7.03c	22	2253	38	100	4936	300	0.22	34.7458522533712	0.456442463533225	72.0885563640464	0.00625880292916867	0.0150865365851546	0.481988459831336	0.308934512583765	0.744671445843233	38	84	1
SPNCRNA.1473	0	36	172	100	2910	300	0	0	0.0123711340206186	1.95384361312303	0.00254044356681343	0.136449384104687	0	0.0739269077942707	3.9706770774464	1	99	1
SPNCRNA.1474	153	190	5	100	864	300	1.53	241.64160885299	0.219907407407407	34.7312285781804	0.647229467655296	1.00174512009951	6.95747368421053	5.59206260054175	8.65507783765975	45	208	4.77568279850689e-35
SPNCRNA.379	21	96	15	100	459	300	0.21	33.1664953327634	0.209150326797386	33.032301607483	0.132474063602291	0.357945594851897	1.0040625	0.608055951934515	1.64297028037021	20	101	1
SPBP16F5.02	12	95	29	100	1267	300	0.12	18.9522830472934	0.0749802683504341	11.8420605728287	0.0659148605658293	0.236639359579226	1.60042105263158	0.835141283369057	2.9982206858688	7	105	1
SPNCRNA.1475	0	9	126	100	1155	300	0	0	0.00779220779220779	1.23066773034373	0.0103569347612096	0.590306163886248	0	0.11962259649197	6.81803619288616	0	100	1
SPBP16F5.04	1	369	22	100	1138	300	0.01	1.57935692060778	0.324253075571177	51.2111338931697	0.000141117530455416	0.01767043737953	0.030840108401084	0.00160591749658263	0.201089577379052	24	77	1
SPBP16F5.06	38	573	47	100	1946	300	0.38	60.0155629830957	0.294450154162384	46.504188875039	0.0470618754878424	0.0930647170962187	1.2905410122164	0.915824096993414	1.81103939469242	31	107	1
SPBP16F5.07	16	649	85	100	1475	300	0.16	25.2697107297245	0.44	69.4917045067424	0.0144954575766295	0.0412779666423478	0.363636363636364	0.213807999255285	0.608850007974631	35	81	1
SPNCRNA.380	0	208	3	100	1332	300	0	0	0.156156156156156	24.6626305920735	0.00043744001255742	0.0231258650787755	0	0.00582670096726484	0.308036522849289	13	87	1
SPSNORNA.40	298	16	693	100	8	300	2.98	470.648362341119	2	315.871384121556	11.0373406226969	31.9168204701489	1.49	0.88298724981575	2.55334563761191	265	133	1
SPBC16E9.19	8	275	267	100	2013	300	0.08	12.6348553648622	0.136612021857924	21.5759142159533	0.0133797833607915	0.0605130871094972	0.5856	0.269335039052733	1.21812844351418	12	96	1
SPBC16E9.05	39	2581	208	100	1685	300	0.39	61.5949199037034	1.53175074183976	241.918113477073	0.0108633172428705	0.0209317947482157	0.254610616040295	0.183046895542367	0.352700741507435	84	55	1
SPBC16E9.07	16	182	6	100	1798	300	0.16	25.2697107297245	0.101223581757508	15.9868164377428	0.0508532616204775	0.149700805382984	1.58065934065934	0.914341643936186	2.69162048078604	10	106	1
SPBC16E9.08	3	16	3	100	867	300	0.03	4.73807076182334	0.0184544405997693	2.91461484771909	0.0435109966500877	0.680481866290363	1.625625	0.377240340956261	5.89977778073744	1	102	1
SPNCRNA.1477	1	42	6	100	359	300	0.01	1.57935692060778	0.116991643454039	18.4771561742414	0.00121663271361786	0.160036851469115	0.0854761904761905	0.00436771144188811	0.574532296774123	10	91	1
SPNCRNA.1478	8	42	1	100	1117	300	0.08	12.6348553648622	0.0376007162041182	5.93849513567832	0.0826958279021044	0.421677040355616	2.12761904761905	0.923712397666506	4.71013254077224	3	105	1
SPBC16E9.13	263	3211	171	100	2057	300	2.63	415.370870119846	1.56101118133204	246.539381238288	0.0720800524913187	0.0930505895667812	1.68480535658673	1.48268667974643	1.91405062738869	221	142	0.0373247081955619
SPBC16E9.15	65	486	108	100	746	300	0.65	102.658199839506	0.651474530831099	102.89108088678	0.102328654585493	0.174497313695203	0.997736625514403	0.763371763207781	1.30174996016621	65	100	1
SPBC16E9.20	2	2	0	100	1230	300	0.02	3.15871384121556	0.0016260162601626	0.256806003350859	0.101199373606884	9.88148408788154	12.3	1.24475229536467	121.542254280943	0	102	1
SPNCRNA.1481	0	63	227	100	2735	300	0	0	0.0230347349177331	3.63800680066875	0.00144781535823982	0.0771252286017842	0	0.039597750047859	2.1093750022588	2	98	1
SPNCRNA.571	0	7	3	100	1424	300	0	0	0.00491573033707865	0.776369272770679	0.0134151780994594	0.782741335671289	0	0.191032136136302	11.1462366199591	0	100	1
SPBC16E9.18	51	443	40	100	1582	300	0.51	80.5472029509968	0.280025284450063	44.225987094137	0.0851968364197833	0.15516277483683	1.82126410835214	1.34781395216097	2.45467509791866	33	118	1
SPBC1E8.02	2	1457	0	100	3019	300	0.02	3.15871384121556	0.482610135806558	76.2213657941549	0.000237526973405218	0.00554339777016568	0.0414413177762526	0.00717093932710353	0.167355178681302	33	69	1
SPNCRNA.382	0	3	3	100	478	272	0	0	0.00627615062761506	0.991228192850072	0.0327971598819604	2.22593021867193	0	0.156770424235771	10.6399464452518	0	100	1
SPBC1E8.04	0	0	0	0	117	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.383	32	2	4	100	166	300	0.32	50.539421459449	0.0120481927710843	1.90283966338287	3.74887923710807	96.51825523225	26.56	6.22313953359939	160.220303685535	1	131	5.39842222562468e-07
SPBC1E8.05	1175	7071	130	100	1993	300	11.75	1855.74438171414	3.54791771199197	560.342839218144	0.156143867564351	0.176839606397581	3.31180172535709	3.11194728055751	3.52441335550378	994	281	2.55872117463224e-34
SPBC1A4.01	37	99	8	100	932	300	0.37	58.4362060624879	0.106223175965665	16.7764308090311	0.251606800232927	0.553322451798768	3.48323232323232	2.34497537817088	5.15696525076451	13	124	0.000531194683053524
SPNCRNA.384	0	2	1	100	574	300	0	0	0.00348432055749129	0.550298578608983	0.0514242900386907	4.05388820080272	0	0.295175424822085	23.2693182726076	0	100	1
SPBC1A4.04	1	921	342	100	2194	300	0.01	1.57935692060778	0.419781221513218	66.2984377338088	5.66220154292095e-05	0.00706317525045879	0.0238219326818675	0.00124228701851686	0.154966064995066	29	72	1
SPBC1A4.05	172	608	7	100	3908	300	1.72	271.649390344538	0.155578300921187	24.5713666256277	0.237958675654024	0.33619566950615	11.0555263157895	9.29942504455927	13.1385267643004	36	236	9.67204554224245e-70
SPBC1A4.09	50	953	2	100	4815	300	0.5	78.967846030389	0.197923156801661	31.2591307443243	0.0390496868720855	0.0702966703250989	2.52623294858342	1.88024242289092	3.38478467615351	24	126	0.0037123679752542
SPBP23A10.02	4	239	94	100	1065	300	0.04	6.31742768243112	0.224413145539906	35.4428454483812	0.0053141842028246	0.046488761329154	0.178242677824268	0.056596061760082	0.49510530815549	19	85	1
SPBP23A10.04	4	548	90	100	2490	300	0.04	6.31742768243112	0.220080321285141	34.7585378511271	0.00232923898374906	0.0201617403792351	0.181751824817518	0.0579980506953516	0.502027335442954	18	86	1
SPBP23A10.05	32	299	408	100	1967	300	0.32	50.539421459449	0.15200813421454	24.007509876041	0.0730058158776371	0.156070835411565	2.10515050167224	1.43602439831312	3.06991333254549	17	115	1
SPBP23A10.06	305	460	9	100	1462	300	3.05	481.703860785373	0.314637482900137	49.6924886100943	0.572190725835023	0.768259461380671	9.69369565217391	8.36542841170804	11.2319533253854	96	309	1.84956237145379e-80
SPBP23A10.07	1712	2690	125	100	3670	300	17.12	2703.85904808052	0.732970027247956	115.762128513213	0.598728535661784	0.676503718742404	23.3570260223048	21.9733372587875	24.8276864778462	766	1046	0
SPBP23A10.08	38	537	30	100	1807	300	0.38	60.0155629830957	0.297177642501384	46.9349566334465	0.0501803338589069	0.0993770742529121	1.27869646182495	0.906758632830448	1.79574373175012	31	107	1
SPBP23A10.09	8	294	125	100	750	300	0.08	12.6348553648622	0.392	61.910791287825	0.0125238736429624	0.0565601632805573	0.204081632653061	0.0939290523222179	0.42420122460418	30	78	1
SPBP23A10.10	96	1583	16	100	2489	300	0.96	151.618264378347	0.635998392928887	100.446846336766	0.049074209547278	0.0748652273377208	1.50943777637397	1.22145707563175	1.86339550843587	76	120	1
SPNCRNA.1482	56	132	12	100	558	300	0.56	88.4439875540357	0.236559139784946	37.3611314552378	0.306569074547194	0.586113799485573	2.36727272727273	1.71065543597334	3.2705150011295	29	127	0.0647403503956181
SPNCRNA.385	3	3	21	100	375	300	0.03	4.73807076182334	0.008	1.26348553648622	0.162070833932487	6.17014163335868	3.75	0.607765627246827	23.1380311250951	0	103	1
SPBP23A10.12	0	370	43	100	1688	300	0	0	0.219194312796209	34.6186054872559	0.000245797082080667	0.012975680861526	0	0.00414905474552166	0.219029492942559	17	83	1
SPBP23A10.13	25	324	16	100	3110	300	0.25	39.4839230151945	0.104180064308682	16.453750555528	0.0502156210950778	0.117647314003015	2.39969135802469	1.56170581605692	3.65883146549376	11	114	1
SPBP23A10.16	163	344	262	100	320	300	1.63	257.435178059068	1.075	169.780868965336	0.391539426269669	0.573257281860105	1.51627906976744	1.25292616406294	1.83442330195234	136	127	1
SPBC29A3.01	34	943	117	100	2767	300	0.34	53.6981353006645	0.34080231297434	53.8248491555163	0.0251988252113259	0.0513314921176157	0.997645811240721	0.697251493597387	1.42034238689443	34	100	1
SPSNORNA.25	10	88	123	100	271	300	0.1	15.7935692060778	0.324723247232472	51.2853907798837	0.055633337559919	0.225238417714512	0.307954545454545	0.15076634478738	0.610396112006327	26	84	1
SPNCRNA.1483	10	293	60	100	912	300	0.1	15.7935692060778	0.321271929824561	50.7403045765438	0.0171466852782639	0.0658221104866395	0.311262798634812	0.156377769737767	0.600297647638152	26	84	1
SPBC29A3.04	31	4927	1063	100	763	300	0.31	48.9600645388412	6.45740498034076	1019.85472448683	0.00434383727074468	0.0090604712319075	0.0480069007509641	0.0331434783757819	0.0691313954994542	113	18	1
SPBC29A3.05	22	95	6	100	628	300	0.22	34.7458522533712	0.151273885350318	23.8915457735253	0.141596707389951	0.375582277045233	1.45431578947368	0.889227322408893	2.35865669984406	16	106	1
SPBC29A3.06	27	713	24	100	1699	300	0.27	42.6426368564101	0.419658622719247	66.2790750084372	0.0252635664935959	0.0563617392657289	0.643380084151473	0.429227994726194	0.957585950124734	37	90	1
SPBC29A3.08	6	406	29	100	1413	300	0.06	9.47614152364668	0.287331917905166	45.3799653055031	0.00596900075660663	0.0341632520202417	0.208817733990148	0.0843419806908517	0.482726751046016	23	83	1
SPBC29A3.12	110	933	553	100	452	300	1.1	173.729261266856	2.0641592920354	326.004426311296	0.0962624820612371	0.144282540974334	0.532904608788853	0.435106418916792	0.652157085203991	141	69	1
SPNCRNA.1484	9	62	35	100	1489	300	0.09	14.21421228547	0.0416386836803224	6.57623432355154	0.0673996775117521	0.302058368216497	2.16145161290323	1.00358119814999	4.49764910274363	4	105	1
SPBC29A3.16	72	570	332	100	944	300	0.72	113.71369828376	0.603813559322034	95.3637123672071	0.0980687018721808	0.162451261451473	1.19242105263158	0.925768545673386	1.5335399081019	64	108	1
SPBC29A3.17	18	337	37	100	2306	300	0.18	28.4284245709401	0.146140503035559	23.0808014850313	0.0322134164693587	0.0874265240021608	1.23169139465875	0.742841383783411	2.01605564348983	15	103	1
SPBC29A3.18	153	1141	190	100	1307	300	1.53	241.64160885299	0.872991583779648	137.876529947473	0.112847695336655	0.159260355066938	1.75259421560035	1.47491937805008	2.08153284072488	117	136	0.113113566587102
SPBC18E5.01	27	931	25	100	1637	300	0.27	42.6426368564101	0.568723274282224	89.8217039148347	0.019382064525319	0.043086764087887	0.474747583243824	0.317284396279472	0.705330328118711	46	81	1
SPBC18E5.04	161	232	403	39	418	300	4.12820512820513	651.99093389193	0.555023923444976	87.6580874595706	0.564735763272539	0.852600832247507	7.43788682581786	6.0528089499467	9.13813199690918	71	129	6.07997624676111e-26
SPBC18E5.06	76	1202	1030	100	269	300	0.76	120.031125966191	4.46840148698885	705.720081252994	0.0497848539992161	0.0801836675036199	0.170083194675541	0.133921257257891	0.215694065584738	143	33	1
SPBC18E5.07	172	1986	33	100	1813	300	1.72	271.649390344538	1.09542195256481	173.006224176892	0.0738751450843433	0.101488613025173	1.57017119838872	1.33935638037914	1.83998855414639	142	130	1
SPBC18E5.08	17	395	16	100	1773	300	0.17	26.8490676503323	0.222786238014664	35.1858986824632	0.0256191077442812	0.0712844068023557	0.763063291139241	0.454226780306105	1.26387253260577	21	96	1
SPBC18E5.15	4	4	1	100	142	300	0.04	6.31742768243112	0.028169014084507	4.44889273410642	0.211385029561017	4.73070397689326	1.42	0.300166741976644	6.71759964718843	2	102	1
SPBC18E5.10	3	56	1	100	2836	300	0.03	4.73807076182334	0.0197461212976023	3.11861733265288	0.0134015181378043	0.177272425514119	1.51928571428571	0.38006705438813	5.02744598758043	1	102	1
SPNCRNA.536	0	1	0	100	457	300	0	0	0.00218818380743982	0.345592323984197	0.120791776113059	17.3080587281839	0	0.552018416836679	79.0978283878006	0	100	1
SPBC18E5.13	10	54	15	100	730	300	0.1	15.7935692060778	0.073972602739726	11.6829142072356	0.08865091657921	0.375966037996413	1.35185185185185	0.647151691028233	2.74455207737382	7	103	1
SPBC23G7.16	20	147	4	100	887	300	0.2	31.5871384121556	0.165727170236753	26.174235324616	0.082793627766514	0.221255108340836	1.20680272108844	0.734379478288979	1.96253281098322	17	103	1
SPNCRNA.387	0	0	36	100	952	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC23G7.05	74	856	565	100	568	300	0.74	116.872412124976	1.50704225352113	238.015761274694	0.0676619447553517	0.110285785139311	0.491028037383178	0.384319846210398	0.626423259591285	104	70	1
SPNCRNA.388	2	33	1	100	1330	300	0.02	3.15871384121556	0.024812030075188	3.91870514135765	0.0100598497413364	0.258222095273969	0.806060606060606	0.133796001559774	3.43435386714379	2	100	1
SPBC23G7.11	1	5	111	100	474	300	0.01	1.57935692060778	0.0105485232067511	1.66598831287741	0.00883974757390515	1.74105855180368	0.948	0.0419004035003104	8.25261753554945	1	100	1
SPNCRNA.1488	1	74	1	100	1886	300	0.01	1.57935692060778	0.039236479321315	6.19684051564029	0.000696880525014842	0.0894938242238789	0.254864864864865	0.0131431667017799	1.68785352486236	3	98	1
SPBC23G7.14	6	298	36	100	1427	300	0.06	9.47614152364668	0.208829712683952	32.9816651955935	0.008113450332286	0.0466616694201772	0.287315436241611	0.115778936241721	0.665862022625929	18	88	1
SPBC1711.03	26	345	103	100	1230	300	0.26	41.0632799358023	0.280487804878049	44.2990355780231	0.0494966430525629	0.113907818333406	0.926956521739131	0.608808709546523	1.40106616550089	27	99	1
SPBC1711.04	30	359	79	100	1056	300	0.3	47.3807076182334	0.339962121212121	53.6921528880865	0.056499313074005	0.122874313688014	0.882451253481894	0.596632746061492	1.29755275254543	32	98	1
SPBC1711.05	31	441	24	100	1010	300	0.31	48.9600645388412	0.436633663366337	68.9600398007952	0.0479608330513266	0.102450328147623	0.709977324263039	0.484404413818399	1.03474831429099	39	92	1
SPBC1711.06	75	1344	83	93	1065	300	0.806451612903226	127.367493597402	1.26197183098592	199.310394487968	0.0439046810575402	0.0708210626455763	0.639040898617512	0.502779412110541	0.811015394812244	93	75	1
SPBC1711.18	114	50	48	100	90	300	1.14	180.046688949287	0.555555555555556	87.7420511448767	1.61574579836215	3.22352768511805	2.052	1.45417121852594	2.90117491660625	76	138	1
SPBC1711.07	4	826	0	100	2029	0	0.04	6.31742768243112	0.407097092163627	64.2951609867929	0.00154731579540049	0.0133565084659901	0.0982566585956416	0.031395037488676	0.271003556774939	30	74	1
