Mcs6as_Cdk9as_3MBPP1_combined_pr_counts	Mcs6as_Cdk9as_3MBPP1_combinedgb_counts	Mcs6as_Cdk9as_3MBPP1_combinedterm_counts	Mcs6as_Cdk9as_3MBPP1_combinedpr_map	Mcs6as_Cdk9as_3MBPP1_combinedgb_map	Mcs6as_Cdk9as_3MBPP1_combinedterm_map	Mcs6as_Cdk9as_3MBPP1_combinedpr_density	Mcs6as_Cdk9as_3MBPP1_combinedpr_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedgb_density	Mcs6as_Cdk9as_3MBPP1_combinedgb_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1_combined_ExpPR	Mcs6as_Cdk9as_3MBPP1_combined_ExpGB	Mcs6as_Cdk9as_3MBPP1_combinedFexact_Pval
SPBC609.04	19	268	5	100	2392	300	0.19	20.8342950919116	0.112040133779264	12.2856695226023	0.0431985644912158	0.114988509440629	1.69582089552239	1.03330966262988	2.75052514581984	11	108	1
SPBC609.05	133	2365	163	100	1759	300	1.33	145.840065643381	1.34451392836839	147.431578625328	0.0470326067077888	0.0671997577982543	0.989205073995772	0.827303551990004	1.18204373967129	133	100	1
SPBC776.01	435	1368	1572	100	184	300	4.35	476.995703420081	7.43478260869565	815.255025335671	0.285033399949363	0.3547099520773	0.585087719298246	0.524461455906828	0.652666311822232	471	64	1
SPBC776.03	23	1708	364	100	1098	300	0.23	25.2204624796824	1.55555555555556	170.573176191089	0.0087140069517675	0.0206206464214919	0.147857142857143	0.0956797963304072	0.226414697707981	74	49	1
SPBC776.04	49	1495	32	100	2596	300	0.49	53.730550500193	0.575885978428351	63.1483074414237	0.0243883881454037	0.0439211724119484	0.850862876254181	0.63312255625468	1.14019363581418	54	95	1
SPBC776.05	5	212	17	100	2030	300	0.05	5.48270923471358	0.104433497536946	11.451570027185	0.00858645993713487	0.0592268007558551	0.47877358490566	0.174305136723838	1.20230405534386	9	96	1
SPBC776.07	92	617	76	100	939	300	0.92	100.88184991873	0.657082002129925	72.0517912208365	0.119020930803217	0.186608802632616	1.40012965964344	1.11760654024221	1.75225665672027	76	116	1
SPBC776.09	279	2721	118	100	2291	300	2.79	305.935175297018	1.18769096464426	130.235284396819	0.0904687647357052	0.116189098852065	2.34909592061742	2.07263940009501	2.66189225470081	205	174	3.77942362988541e-10
SPBC776.11	217	1251	352	100	397	300	2.17	237.949580786569	3.15113350125945	345.53497494341	0.149770724107871	0.200843037538451	0.688641087130296	0.594589774708248	0.797346859027649	240	77	1
SPBC776.13	11	1299	7	100	3710	300	0.11	12.0619603163699	0.350134770889488	38.3937428350023	0.00444181954729842	0.0157021214008545	0.314164742109315	0.164791505204771	0.5825487039717	28	83	1
SPBC776.14	6	565	5	100	3610	300	0.06	6.57925108165629	0.156509695290859	17.161943033868	0.00429697036355996	0.0245012367893939	0.383362831858407	0.155120630124514	0.884494648097119	14	92	1
SPBC776.16	0	207	66	100	1610	300	0	0	0.128571428571429	14.0983951749778	0.000439555521595326	0.0232380741968638	0	0.00707684389768475	0.374132994569507	11	89	1
SPBC776.17	27	446	80	100	744	300	0.27	29.6066298674533	0.599462365591398	65.7335569538241	0.0402074770284792	0.0905150617312972	0.450403587443946	0.299143629091885	0.673432059280851	47	80	1
SPBC21.01	38	505	16	100	1530	300	0.38	41.6685901838232	0.330065359477124	36.1930478892857	0.053321011055046	0.105752846694944	1.15128712871287	0.815811469142203	1.61801855443264	34	104	1
SPBC21.02	14	223	51	100	2880	300	0.14	15.351585857198	0.0774305555555556	8.49058443986894	0.0351072072784878	0.110182673577697	1.80807174887892	1.01108756962045	3.17326099903767	8	106	1
SPBC21.04	19	308	0	100	2548	300	0.19	20.8342950919116	0.120879120879121	13.2549014465603	0.0376697314276851	0.0998323286001746	1.57181818181818	0.959824756777416	2.54372773273245	12	107	1
SPNCRNA.1587	9	13	0	100	1364	300	0.09	9.86887662248444	0.00953079178885631	1.0450912030979	0.273501877269982	1.72628632543993	9.44307692307692	3.73056560596256	23.5465454790007	1	108	0.064979659581932
SPNCRNA.1588	0	8	3	100	1547	300	0	0	0.00517129928894635	0.567054607339478	0.0116892782926356	0.673070909790981	0	0.180833135187072	10.4124069744665	0	100	1
SPBC19F8.02	26	68	23	100	464	300	0.26	28.5100880205106	0.146551724137931	16.0700098258846	0.237165350376374	0.613007608301421	1.77411764705882	1.10044722574638	2.84435530251859	16	110	1
SPNCRNA.1589	5	59	4	100	1031	300	0.05	5.48270923471358	0.0572259941804074	6.2750697351717	0.0299923089624597	0.219627480425569	0.873728813559322	0.30922070540296	2.26435932318761	5	100	1
SPBC19F8.05	586	1612	0	100	3468	300	5.86	642.573522308431	0.46482122260669	50.9695921935311	0.330348003712085	0.400010068251101	12.6069975186104	11.4564687687351	13.8723491669482	217	469	2.58402864581192e-160
SPNCRNA.417	0	9	9	100	389	300	0	0	0.0231362467866324	2.53698627827363	0.0103569347612096	0.590306163886248	0	0.0402884762211052	2.2962909775175	2	98	1
SPBC19F8.07	51	466	551	100	1159	300	0.51	55.9236341940785	0.40207075064711	44.0887403516225	0.0810552419308644	0.147387700793858	1.26843347639485	0.939430253978718	1.70822345220082	43	108	1
SPBC19F8.08	175	1157	593	100	600	300	1.75	191.894823214975	1.92833333333333	211.449819485454	0.128594855465183	0.17783425730296	0.90751944684529	0.771569132791099	1.06700554381776	181	94	1
SPBC25H2.16c	87	1653	53	100	1991	300	0.87	95.3991406840162	0.830236062280261	91.0388585131245	0.0421607788393371	0.0656240479853552	1.04789473684211	0.839421106691202	1.30657479538842	84	103	1
SPBC25H2.13c	12	690	113	100	6823	300	0.12	13.1585021633126	0.101128535834677	11.0891671462769	0.00937341580330325	0.031495167765484	1.18660869565217	0.639548160259381	2.14891529663897	10	102	1
SPBC25H2.12c	65	4023	151	100	2023	300	0.65	71.2752200512765	1.98863074641621	218.061683156231	0.0125426734793373	0.0207735796424253	0.326858066119811	0.253738284486994	0.420249516166264	109	56	1
SPBC25H2.11c	62	873	30	100	3406	300	0.62	67.9855945104484	0.256312389900176	28.1057261415441	0.0544033259622778	0.0925273283508085	2.41892325315006	1.85297728227518	3.15148080362854	33	129	0.00164400188137391
SPBC25H2.10c	20	256	33	100	957	300	0.2	21.9308369388543	0.267502612330199	29.3327808586557	0.0481637559275753	0.125356503398573	0.74765625	0.460927144226896	1.19966173752434	25	95	1
SPBC25H2.08c	14	379	19	100	1659	300	0.14	15.351585857198	0.228450874020494	25.050594333411	0.0208052218837086	0.0643497757744338	0.612823218997361	0.345158631050726	1.06756278009786	21	93	1
SPBC25H2.06c	69	1463	15	100	2072	300	0.69	75.6613874390473	0.706081081081081	77.4247452739958	0.0367560007666504	0.0604142921767192	0.977224880382775	0.761584335884996	1.25178413390162	69	100	1
SPBC25H2.04c	67	1077	110	100	967	300	0.67	73.4683037451619	1.11375387797311	122.127773439225	0.0482084857952522	0.0801357240062411	0.601569173630455	0.466176057640088	0.774912451140352	87	80	1
SPBC20F10.01	282	2554	184	100	947	300	2.82	309.224800837846	2.69693769799366	295.730504444741	0.0974429806827086	0.125089377944243	1.04563038371182	0.92278502706525	1.18459640913198	278	104	1
SPBC20F10.03	197	903	94	100	1501	300	1.97	216.018743847715	0.601598934043971	65.9678406255344	0.186422935411309	0.255224589745143	3.27460686600221	2.79820826052375	3.83092109207459	111	186	2.19959712885788e-17
SPBC20F10.05	19	451	117	100	3012	300	0.19	20.8342950919116	0.149734395750332	16.4190030866921	0.0258449429890086	0.0678544621090122	1.26891352549889	0.77844968282894	2.04377639872345	15	104	1
SPBC20F10.06	36	753	84	100	763	300	0.36	39.4755064899378	0.986893840104849	108.217039416496	0.0337005891326151	0.0675148842547299	0.364780876494024	0.257135495081853	0.515138566863589	67	69	1
SPBC20F10.07	62	824	21	100	2720	300	0.62	67.9855945104484	0.302941176470588	33.2187677162058	0.0576076608862906	0.0980824915735671	2.04660194174757	1.5669283761071	2.66784377080102	37	125	0.141233756544536
SPBC20F10.09	14	327	83	100	646	300	0.14	15.351585857198	0.506191950464396	55.5060656269765	0.0240742770870081	0.0747095415266548	0.276574923547401	0.155519829982072	0.48262363826219	38	76	1
SPBC20F10.10	45	464	164	100	570	300	0.45	49.3443831124222	0.814035087719298	89.2623538563894	0.0705216259834926	0.132952163821816	0.552801724137931	0.401973268105908	0.757827333784349	65	80	1
SPBC17D11.01	77	1700	139	100	1852	300	0.77	84.4337222145891	0.91792656587473	100.654489190206	0.0357944885038803	0.0572319171689455	0.838847058823529	0.662913927091863	1.05993510596887	84	93	1
SPNCRNA.1591	17	67	3	100	960	300	0.17	18.6412113980262	0.0697916666666667	7.6529483067877	0.143598418312032	0.442935885473755	2.43582089552239	1.37854481579551	4.25218450054805	7	110	1
SPNCRNA.36	3	7	11	100	228	300	0.03	3.28962554082815	0.0307017543859649	3.36657584587676	0.0880775067426534	1.82748877281164	0.977142857142857	0.20081671537325	4.16667440201054	3	100	1
SPBC17D11.05	243	5308	65	100	2926	300	2.43	266.45966880708	1.81408065618592	198.921535323716	0.0401682588536014	0.0521622677820561	1.33952147701583	1.17532325405638	1.52626795530296	221	122	1
SPBC17D11.06	68	1046	28	100	1657	300	0.68	74.5648455921046	0.631261315630658	69.220444894513	0.0504589838896108	0.0836114274316436	1.07720841300191	0.836105363050851	1.38544135254233	65	103	1
SPBC17D11.08	15	362	19	100	1809	300	0.15	16.4481277041407	0.200110558319514	21.9429601212417	0.0238032220238827	0.0709094456008498	0.749585635359116	0.430600286412039	1.28275187091937	19	96	1
SPBC17D1.01	394	2768	37	100	2702	300	3.94	432.03748769543	1.02442635085122	112.332636281918	0.127897809831865	0.158396894812031	3.8460549132948	3.45579882165699	4.27988409782106	249	245	3.40144566040551e-34
SPBC17D1.02	17	609	37	100	1757	300	0.17	18.6412113980262	0.346613545816733	38.0076257705244	0.0166802414945835	0.0460537016750135	0.490459770114943	0.293071843059833	0.809163538429988	30	87	1
SPBC17D1.04	68	696	289	100	1340	300	0.68	74.5648455921046	0.519402985074627	56.9547108561291	0.0755359526422346	0.12615670443914	1.30919540229885	1.01218176540594	1.69049983948447	57	111	1
SPBC17D1.05	43	2974	79	100	1940	300	0.43	47.1512994185368	1.53298969072165	168.098734680806	0.0105675503174537	0.0197124332951115	0.280497646267653	0.205010476158602	0.382421205925164	86	57	1
SPNCRNA.112	106	197	85	100	260	300	1.06	116.233435775928	0.757692307692308	83.0841322491211	0.42196491235679	0.685763233005467	1.3989847715736	1.09710877212765	1.78298440581421	88	118	1
SPBC17D1.06	123	3255	149	100	1982	300	1.23	134.874647173954	1.6422805247225	180.082931977726	0.0314256230318602	0.0454059304649982	0.748958525345622	0.622855848491468	0.899945541816264	138	85	1
SPBC11C11.01	3	269	4	100	2089	300	0.03	3.28962554082815	0.128769746290091	14.1201415427281	0.00286095542670457	0.0358207144909635	0.232973977695167	0.0597653588638585	0.748294725716227	11	92	1
SPBC11C11.02	0	1669	2898	100	3081	238	0	0	0.54170723790977	59.4004655159816	5.44651897217032e-05	0.00287109531239616	0	0.00167807249532568	0.0884584465749258	35	65	1
SPBC11C11.03	2382	1126	36	68	2186	300	35.0294117647059	3841.12158737875	0.515096065873742	56.482439142612	1.96945307606191	2.27231410974152	68.0055898025285	63.3121238863431	73.0482153513966	832	1618	0
SPBC11C11.05	408	1988	163	100	1085	300	4.08	447.389073552628	1.83225806451613	200.91476421402	0.184220494432904	0.228614620793359	2.22676056338028	1.998792364597	2.48046863560795	328	180	3.02566988243211e-09
SPBC11C11.07	4	2136	434	100	931	300	0.04	4.38616738777086	2.29430719656284	251.580385077297	0.000599295808270381	0.0051558792395744	0.017434456928839	0.00557944397499724	0.0480012357204377	72	32	1
SPBC11C11.08	81	1792	18	100	1489	296	0.81	88.8198896023599	1.20349227669577	131.967964386927	0.0359384180885173	0.0567743480813254	0.673041294642857	0.535123045338023	0.845370042930936	98	83	1
SPBC11C11.10	9	408	40	100	1187	300	0.09	9.86887662248444	0.343723673125527	37.6907391366999	0.0106816905790438	0.043889181738944	0.261838235294118	0.12679166717325	0.520964587241265	27	82	1
SPBC3B8.10c	171	1506	21	100	2051	300	1.71	187.508655827204	0.734275962944905	80.5164320573247	0.0966158776639378	0.133386728557992	2.32882470119522	1.98159165088736	2.73576180272442	114	157	1.82610143947363e-07
SPBC3B8.07c	11	1267	31	100	2341	300	0.11	12.0619603163699	0.54122170012815	59.3472242663998	0.00455369243221683	0.0160998541191602	0.203243883188635	0.106601939838196	0.376897584929539	38	73	1
SPNCRNA.1596	27	23	54	100	183	300	0.27	29.6066298674533	0.12568306010929	13.7816734861653	0.651604444182035	2.11881986590049	2.14826086956522	1.19243613285312	3.87744035459789	14	113	1
SPBC3B8.04c	43	1350	73	100	3113	300	0.43	47.1512994185368	0.433665274654674	47.5532121224756	0.0232165252423096	0.0435457506953682	0.991548148148148	0.722730430793098	1.35557921914681	43	100	1
SPNCRNA.1597	18	1572	173	100	2752	300	0.18	19.7377532449689	0.571220930232558	62.6367653849545	0.00697732075334277	0.0185445599366239	0.315114503816794	0.192015867131993	0.510346289455889	42	76	1
SPSNORNA.33	281	685	277	100	193	300	2.81	308.128258990903	3.54922279792746	389.187132205057	0.356156920914866	0.472417345905705	0.791722627737226	0.687382857365692	0.91176547759801	297	84	1
SPBC3B8.01c	47	621	32	100	1633	300	0.47	51.5374668063076	0.380281690140845	41.699478686554	0.0555999204854578	0.102715699127327	1.23592592592593	0.907946701527526	1.67734736674925	40	107	1
SPBC13A2.02	569	1221	74	100	2502	300	5.69	623.932310910405	0.488009592326139	53.5122939695066	0.421345705077336	0.515387786140014	11.6596068796069	10.542069541035	12.8950024092232	219	450	6.36768922725168e-142
SPBC13A2.03	87	1090	24	100	1884	300	0.87	95.3991406840162	0.578556263269639	63.4411153485966	0.0637524682717875	0.0998103783126875	1.50374311926606	1.20109650224048	1.88042752741103	68	119	1
SPNCRNA.419	0	165	24	100	1581	300	0	0	0.104364326375712	11.4439851198955	0.000551593368263645	0.0291857944544672	0	0.00872069115224823	0.461427410325127	9	91	1
SPNCRNA.1598	3	100	38	100	678	300	0.03	3.28962554082815	0.147492625368732	16.1731835832259	0.00760979987896415	0.0976456842270014	0.2034	0.0515944431793769	0.662037739059069	13	90	1
SPNCRNA.1599	16	362	4	100	2494	300	0.16	17.5446695510834	0.145148356054531	15.9161246428734	0.0258556302956314	0.0743943289651765	1.10232044198895	0.644839419573047	1.8553945643915	14	102	1
SPBC4B4.03	25	1736	173	100	2492	300	0.25	27.4135461735679	0.696629213483146	76.388308438706	0.00949382062961482	0.0216695134939233	0.358870967741935	0.236586010090001	0.540004276268568	51	74	1
SPBC4B4.04	113	2153	235	100	2133	300	1.13	123.909228704527	1.00937646507267	110.682353327129	0.0432323478146674	0.0636661575731435	1.1195030190432	0.922145978886856	1.35799914103515	106	107	1
SPBC4B4.05	98	376	59	100	470	300	0.98	107.461101000386	0.8	87.7233477554172	0.20735469496186	0.327333228249841	1.225	0.974567066320743	1.53846617277426	88	110	1
SPBC4B4.06	36	298	10	100	1731	300	0.36	39.4755064899378	0.172154823801271	18.8774968451143	0.0841234607546837	0.172729045688407	2.09114093959732	1.45617710566358	2.98993978086633	19	117	1
SPBC4B4.08	363	2082	37	100	2065	300	3.63	398.044690440206	1.00823244552058	110.556906795871	0.155706131616981	0.195204718312727	3.60036023054755	3.21533161789066	4.03097743315781	232	231	7.16934091681347e-29
SPBC4B4.09	40	1420	70	100	2210	300	0.4	43.8616738777086	0.642533936651584	70.4565349619301	0.020296228024579	0.0389423601775771	0.622535211267606	0.448546639343196	0.860626159924453	54	86	1
SPBC4B4.11	1	580	472	100	3774	300	0.01	1.09654184694272	0.153683094859565	16.851994468118	8.98599662965158e-05	0.011226131678894	0.0650689655172414	0.00339131512803051	0.423674209561461	13	88	1
SPBC2G2.02	71	2585	36	100	3263	300	0.71	77.8544711329328	0.792215752375115	86.8697724286521	0.0215344232115871	0.0349739221043202	0.896220502901354	0.702668229394087	1.14119907826397	75	96	1
SPBC2G2.05	15	595	3	100	2498	300	0.15	16.4481277041407	0.238190552441954	26.1185908299005	0.0145454707338875	0.0429466261766795	0.629747899159664	0.363345858932511	1.07280672189345	22	93	1
SPBC2G2.08	89	2205	6	100	3661	300	0.89	97.5922243779017	0.602294455066922	66.0441074162438	0.0324585937068979	0.0501332706390657	1.47768253968254	1.18830911560953	1.8353790380962	71	118	1
SPBC2G2.11	80	1857	165	100	1651	300	0.8	87.7233477554172	1.12477286493035	123.336051470177	0.0342100936328118	0.054176040308325	0.711254711900915	0.564808645877723	0.894446425490446	95	85	1
SPBC2G2.12	56	1185	82	100	1533	300	0.56	61.4063434287921	0.772994129158513	84.7620410063351	0.0357964329090847	0.0622420059851464	0.724455696202532	0.548759316496268	0.954169951752294	68	88	1
SPBC2G2.14	64	905	5	100	2311	300	0.64	70.1786782043338	0.391605365642579	42.9411670914391	0.0544102786264032	0.091740787560412	1.63429834254144	1.25742153905618	2.12012960052112	46	118	1
SPBC2G2.16	37	1554	60	100	1352	300	0.37	40.5720483368805	1.14940828402367	126.037428265457	0.0169354939383794	0.0333257971951883	0.321904761904762	0.228967878046889	0.450564778078946	73	64	1
SPNCRNA.1601	30	151	80	100	2261	300	0.3	32.8962554082815	0.0667846085802742	7.32321180399602	0.131583665079896	0.298359813523098	4.49205298013245	2.97510666745645	6.74591538375725	8	122	1.36551508437876e-05
SPBC1718.01	16	702	11	100	2558	300	0.16	17.5446695510834	0.27443315089914	30.0927434149252	0.0134076100360841	0.0381423363135138	0.583019943019943	0.34296666472303	0.975680962899682	24	92	1
SPBC1718.02	3	33	9	100	1650	300	0.03	3.28962554082815	0.02	2.19308369388543	0.0222566461165473	0.308749155677299	1.5	0.367234660923031	5.09436106867543	2	101	1
SPBC1718.03	90	719	215	100	805	300	0.9	98.6887662248444	0.893167701863354	97.9395761430823	0.0999024548942179	0.156667193618792	1.0076495132128	0.804214761898454	1.26117090863128	89	101	1
SPBC1718.04	113	2194	76	100	2357	300	1.13	123.909228704527	0.930844293593551	102.070972091316	0.0424283487369445	0.0624706388485345	1.2139516864175	1.00003617972978	1.47243295765996	102	111	1
SPBC1718.05	17	306	341	100	1041	300	0.17	18.6412113980262	0.293948126801153	32.2326421867887	0.0329667522676229	0.0923161058217329	0.578333333333333	0.343183891105955	0.96101066160424	26	91	1
SPBC1718.06	99	1495	17	100	2769	300	0.99	108.557642847329	0.539906103286385	59.2029635673297	0.0537349956565269	0.0815277185450396	1.83365217391304	1.48792202972923	2.25750252651215	69	130	0.152302120406528
SPNCRNA.1605	2	0	1	100	39	25	0.02	2.19308369388543	0	0	0.246676758328458	19.4460633145857	NA	0.0962039357480985	7.58396469268844	0	102	1
SPBPB7E8.01	0	12086	444	100	4758	300	0	0	2.5401429171921	278.537300591628	7.52043451451107e-06	0.000396294679972107	0	0.000357822274200437	0.0188557008730729	71	29	1
SPBPB7E8.02	296	2557	160	100	3554	300	2.96	324.576386695044	0.719471018570625	78.8930079525189	0.102441042847484	0.130788281929471	4.11413375048885	3.64075466279957	4.64821553977339	165	231	3.81844884307473e-34
SPBC1105.01	86	1248	11	100	3174	300	0.86	94.3025988370735	0.393194706994329	43.1154450215661	0.0550315292964362	0.0861848357865454	2.18721153846154	1.74670073986889	2.73550668786495	52	134	0.00168448246413196
SPNCRNA.574	0	5	1	100	1127	300	0	0	0.00443655723158829	0.486487066079288	0.0190383591688732	1.16008855872718	0	0.214562307833201	13.0741980568553	0	100	1
SPNCRNA.1608	0	6	0	100	1219	300	0	0	0.00492206726825267	0.539725273310606	0.0157393406208896	0.93492067967121	0	0.191862562168644	11.3966830851921	0	100	1
SPNCRNA.421	0	1	1	100	934	300	0	0	0.00107066381156317	0.11740276733862	0.120791776113059	17.3080587281839	0	1.12819518889597	161.657268521238	0	100	1
SPBC1105.05	201	3100	214	100	1764	300	2.01	220.404911235486	1.75736961451247	192.702932285851	0.0560670943255975	0.0749573530794162	1.14375483870968	0.98902354390354	1.3222477083209	191	110	1
SPBC1105.06	4	177	8	100	1426	300	0.04	4.38616738777086	0.124123422159888	13.6106526584054	0.00715361720758948	0.0629916975535791	0.32225988700565	0.102010581380226	0.898261607114038	11	93	1
SPBC1105.08	111	1211	56	100	2126	300	1.11	121.716145010641	0.56961429915334	62.4605915638583	0.0750904436742576	0.111794512785811	1.94868703550784	1.59642283251472	2.37675134182634	76	135	0.0137074809824948
SPBC1105.09	42	613	33	100	1180	300	0.42	46.054757571594	0.519491525423729	56.9644196759224	0.0494608487817005	0.0945730035197639	0.808482871125612	0.583638015624066	1.11596144153321	48	94	1
