V4	ePRO_Lsk1as_Cdk9as_3MBPP1r1_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r1Fexact_Pval
SPBC1E8.03c	2	341	39	100	2266	300	0.02	6.85934333448456	0.150485436893204	51.6115639245197	0.00101162592720829	0.0237822435775148	0.132903225806452	0.0229234435105399	0.538905639466486	13	89	1
SPBC1E8.04	0	0	0	0	117	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1E8.05	173	2699	50	100	1993	300	1.73	593.333198432914	1.35423983943803	464.459800797136	0.0547928115318387	0.0749513043463227	1.27746943312338	1.09202073382955	1.49377949562221	157	116	1
SPBC20F10.01	134	558	141	100	947	300	1.34	459.576003410465	0.589229144667371	202.086250297908	0.197959233762262	0.291157904999837	2.27415770609319	1.87467394372862	2.75726536034845	86	148	3.23329009877958e-05
SPBC20F10.02c	0	86	8	100	1829	300	0	0	0.0470202296336796	16.1263949361857	0.00105960382633116	0.0562803475494486	0	0.0193801539835968	1.02936755667941	4	96	1
SPBC20F10.03	60	309	38	100	1501	300	0.6	205.780300034537	0.205862758161226	70.6041669005906	0.145796752302328	0.258112970402563	2.91456310679612	2.18840925205795	3.87427568574247	27	133	2.69326275151795e-05
SPBC20F10.04c	0	59	6	100	1345	300	0	0	0.0438661710037175	15.0446563841855	0.00154634432682249	0.0824350588536129	0	0.0207983311957626	1.10875154158109	4	96	1
SPBC20F10.05	2	193	28	100	3012	300	0.02	6.85934333448456	0.0640770252324037	21.9763157960744	0.00178164823734794	0.0421912494523373	0.312124352331606	0.05366324490892	1.2708004335044	6	96	1
SPBC20F10.06	12	187	32	100	763	300	0.12	41.1560600069074	0.245085190039318	84.056173233854	0.0341022520221095	0.117935989501652	0.489625668449198	0.260200182928695	0.899851599897608	22	90	1
SPBC20F10.07	18	321	27	100	2720	300	0.18	61.734090010361	0.118014705882353	40.4751693082637	0.0337972099042164	0.0918454236920213	1.52523364485981	0.919284109394687	2.49819552442298	12	106	1
SPBC20F10.08c	2	383	3	100	3535	300	0.02	6.85934333448456	0.108345120226308	37.1588189124128	0.000901105081329007	0.0211619099239196	0.184595300261097	0.0318540646249804	0.748073515810558	9	93	1
SPBC20F10.09	0	51	11	100	646	300	0	0	0.0789473684210526	27.0763552677022	0.00178997256498559	0.0955981914009031	0	0.0115632227698069	0.617564316449834	7	93	1
SPBC20F10.10	37	100	40	100	570	300	0.37	126.897851687964	0.175438596491228	60.1696783726716	0.249227310362907	0.547480769513331	2.109	1.42059566906857	3.12064038622598	20	117	1
SPBC21.01	5	203	13	100	1530	300	0.05	17.1483583362114	0.132679738562092	45.5047940163518	0.00896272822467165	0.0618862614620173	0.376847290640394	0.137129741837476	0.946859800368865	12	93	1
SPBC21.02	24	136	14	100	2880	300	0.24	82.3121200138147	0.0472222222222222	16.1956717619774	0.111510753159118	0.27713060040912	5.08235294117647	3.21150969098261	7.98136129178266	5	119	3.76260016719814e-05
SPBC21.03c	6	81	9	100	3192	300	0.06	20.5780300034537	0.0253759398496241	8.70311419318999	0.0291724858412503	0.176024645688982	2.36444444444444	0.93118574805271	5.61870669039232	2	104	1
SPBC21.04	5	107	1	100	2548	300	0.05	17.1483583362114	0.0419937205651491	14.4024673624381	0.0168292801934714	0.118762433870379	1.19065420560748	0.428810059329652	3.02606681501726	4	101	1
SPBC21.05c	0	213	29	100	2257	300	0	0	0.0943730615861763	32.366861547302	0.000427160737851624	0.0225806908822957	0	0.00964101785331116	0.509646193213413	8	92	1
SPBC21.06c	3	302	7	100	3959	300	0.03	10.2890150017268	0.0762818893660015	26.1621834682286	0.00255020284288033	0.0318790838143126	0.393278145695364	0.100962530549632	1.26209292820864	7	96	1
SPBC21.07c	2	45	36	100	1755	300	0.02	6.85934333448456	0.0256410256410256	8.79402991600585	0.00746010635017271	0.186622106896886	0.78	0.130924866445531	3.27521797604036	2	100	1
SPBC211.01	12	705	5	100	2453	300	0.12	41.1560600069074	0.287403179779861	98.569854276633	0.00917501677699773	0.0308214343796997	0.417531914893617	0.225063161539754	0.756049785334035	25	87	1
SPBC211.02c	22	200	25	100	2784	300	0.22	75.4527766793302	0.0718390804597701	24.6384458853612	0.0689787204487261	0.173808227294205	3.0624	1.92036757729254	4.83882104787067	8	114	0.221735560554164
SPBC211.03c	21	735	10	100	4595	300	0.21	72.0231050120879	0.159956474428727	54.8598188340169	0.0180329875297625	0.0448012915064026	1.31285714285714	0.828615776992587	2.0586193447192	16	105	1
SPBC211.04c	2	407	35	100	2759	300	0.02	6.85934333448456	0.147517216382747	50.5935617458357	0.00084815560031504	0.019908466985112	0.135577395577396	0.023400613012692	0.54927460411924	13	89	1
SPBC211.05	16	67	28	100	320	300	0.16	54.8747466758765	0.209375	71.8087505328852	0.133114394198495	0.422693857509232	0.764179104477612	0.425966061435185	1.35262034402954	20	96	1
SPBC211.06	9	421	49	100	1665	300	0.09	30.8670450051805	0.252852852852853	86.7202265410811	0.0103543368590544	0.0425231495003554	0.355938242280285	0.172399708703256	0.708010439180918	21	88	1
SPBC211.07c	4	115	10	100	1197	300	0.04	13.7186866689691	0.0960735171261487	32.9500619659868	0.0109405931398401	0.0976540426401401	0.416347826086957	0.130958899883886	1.16891889040248	9	95	1
SPBC211.08c	2	133	21	100	1264	300	0.02	6.85934333448456	0.105221518987342	36.0875262455082	0.00257681079406733	0.0614850063134843	0.190075187969925	0.032570888437011	0.777170479802441	9	93	1
SPBC215.01	6	369	62	100	2784	300	0.06	20.5780300034537	0.132543103448276	45.4579326584914	0.00656330687143181	0.0376149948568021	0.452682926829268	0.182722463300662	1.04720145681337	12	94	1
SPBC215.02	12	129	7	100	1566	300	0.12	41.1560600069074	0.0823754789272031	28.2520846152142	0.0490150453657183	0.172498709487924	1.45674418604651	0.767575610427149	2.70132979058089	8	104	1
SPBC215.03c	8	114	6	100	2184	300	0.08	27.4373733379382	0.0521978021978022	17.9021323290119	0.0317909687603895	0.148355443939752	1.53263157894737	0.694314757726907	3.24008289564419	5	103	1
SPBC215.04	13	50	16	100	876	257	0.13	44.5857316741496	0.0570776255707763	19.5757515253555	0.134533979073187	0.493507414430244	2.2776	1.17851765668112	4.32312495040894	6	107	1
SPBC215.05	107	1131	265	100	1573	300	1.07	366.974868394924	0.71900826446281	246.596227314114	0.0771898446093765	0.115853806306982	1.48816091954023	1.21419625570549	1.82238037320883	86	121	1
SPBC215.06c	4	44	27	100	668	300	0.04	13.7186866689691	0.0658682634730539	22.5906517003983	0.0277861948499424	0.263769882112263	0.607272727272727	0.185611781597615	1.76198281250992	6	98	1
SPBC215.07c	11	86	46	100	1795	300	0.11	37.7263883396651	0.0479108635097493	16.4318531132499	0.0646469510360751	0.246623416986078	2.29593023255814	1.16041277109755	4.42689033490009	5	106	1
SPBC215.08c	26	1580	58	100	3784	300	0.26	89.1714633482993	0.417547568710359	143.205106613182	0.0109368889101607	0.0245726626203396	0.622683544303798	0.413851876360479	0.929829553553652	37	89	1
SPBC215.09c	3	313	70	100	1347	300	0.03	10.2890150017268	0.232368225686711	79.6946720005073	0.0024610960466408	0.0307511489302973	0.129105431309904	0.0331509637482516	0.414217976091104	19	84	1
SPBC215.10	10	77	5	100	1059	300	0.1	34.2967166724228	0.072710103871577	24.9371783170591	0.0632539793870749	0.258833278127341	1.37532467532468	0.669859641709124	2.74104441536854	7	103	1
SPBC215.11c	4	37	1	100	881	300	0.04	13.7186866689691	0.0419977298524404	14.403842416341	0.0327600561833436	0.316819953322237	0.952432432432433	0.288616094975257	2.79118378876891	4	100	1
SPBC215.12	37	449	110	100	3240	300	0.37	126.897851687964	0.13858024691358	47.5284746478946	0.0580428165474612	0.116493811541639	2.66993318485523	1.88058725613774	3.77439949394911	16	121	0.0226957877755332
SPBC215.13	31	799	117	100	1976	300	0.31	106.319821684511	0.404352226720648	138.679537557013	0.0266246478439348	0.0562153630985924	0.76665832290363	0.526103041396152	1.11081557482819	37	94	1
SPBC215.14c	19	209	64	100	878	300	0.19	65.1637616776033	0.238041002277904	81.6402481154483	0.0551353934325249	0.1481608363178	0.798181818181818	0.484088754337569	1.30085214287028	22	97	1
SPBC215.15	43	316	44	100	1041	300	0.43	147.475881691418	0.303554274735831	104.109149553176	0.0976211144488368	0.189055207318198	1.41655063291139	1.01623580141239	1.96806470818244	33	110	1
SPBC216.01c	6	541	11	100	2842	300	0.06	20.5780300034537	0.190358902181562	65.2868533419449	0.00448667628106299	0.0255938369822385	0.315194085027726	0.12751133990781	0.727376847035217	16	90	1
SPBC216.02	4	229	2	100	3110	300	0.04	13.7186866689691	0.0736334405144694	25.2538524694046	0.00554411541759303	0.048539898765996	0.543231441048035	0.172421989487143	1.50959085162248	7	97	1
SPBC216.03	0	113	5	100	1132	300	0	0	0.0998233215547703	34.2361217666411	0.000805924577619959	0.0427246158262159	0	0.00912306621865793	0.483642651152765	9	91	1
SPBC216.04c	2	86	41	100	698	300	0.02	6.85934333448456	0.123209169054441	42.2566996250481	0.00396193596728247	0.0957979398389724	0.162325581395349	0.0276543130516316	0.668669620076027	11	91	1
SPBC216.05	1	564	2	100	10194	300	0.01	3.42967166724228	0.0553266627427899	18.9752287652015	9.24050991661132e-05	0.0115454152470743	0.180744680851064	0.00941977580899358	1.17693963028675	5	96	1
SPBC216.06c	8	298	1	100	7222	300	0.08	27.4373733379382	0.0412628080864027	14.1517883804791	0.0123574506501612	0.0557928755613721	1.93879194630872	0.892455085954639	4.02936147304229	4	104	1
SPBC216.07c	15	877	21	100	7060	300	0.15	51.4450750086342	0.124220963172805	42.6037117871314	0.00989009268914356	0.0290709390720635	1.20752565564424	0.698240543853535	2.05240829848768	12	103	1
SPBC21B10.02	7	23	20	100	416	300	0.07	24.007701670696	0.0552884615384615	18.9621270063876	0.119006582197197	0.745207834956032	1.26608695652174	0.495067381940339	3.10006459341709	5	102	1
SPBC21B10.03c	24	644	78	100	2590	300	0.24	82.3121200138147	0.248648648648649	85.2783225368351	0.0242282151814463	0.0568410782706665	0.965217391304348	0.627510773199458	1.47218392721026	24	100	1
SPBC21B10.04c	29	190	520	100	421	300	0.29	99.4604783500261	0.451306413301663	154.783281894545	0.101176290724326	0.22890231630343	0.642578947368421	0.425952183949414	0.963678751637442	40	89	1
SPBC21B10.05c	42	323	133	100	1220	300	0.42	144.046210024176	0.264754098360656	90.8019629933817	0.0929877671654345	0.181208834551217	1.58637770897833	1.1344507594183	2.21074778152484	29	113	1
SPBC21B10.06c	16	273	75	100	1848	300	0.16	54.8747466758765	0.147727272727273	50.6656041751701	0.0341572760311069	0.099028241579206	1.08307692307692	0.631226461054856	1.83004190438373	14	102	1
SPBC21B10.07	7	352	25	100	1819	300	0.07	24.007701670696	0.193512919186366	66.3685776178825	0.00864461370818318	0.0433288026789892	0.361732954545455	0.157245523351852	0.788150920730813	17	90	1
SPBC21B10.08c	0	407	60	100	1163	300	0	0	0.349957007738607	120.023763419399	0.00022343968367724	0.0117934458351713	0	0.0025986035211663	0.137157775063042	25	75	1
SPBC21B10.09	4	198	98	100	2341	300	0.04	13.7186866689691	0.084579239641179	29.0079021834247	0.006402936885468	0.0562307729255716	0.472929292929293	0.149892752488806	1.31636239418763	8	96	1
SPBC21B10.10	24	606	196	100	799	300	0.24	82.3121200138147	0.758448060075094	260.122782271442	0.0257347932172156	0.060435797778012	0.316435643564356	0.205620997805553	0.482882024246316	53	71	1
SPBC21B10.11	45	44	13	100	490	300	0.45	154.335225025903	0.0897959183673469	30.797051705849	0.661940862495905	1.58032924043141	5.01136363636364	3.24351022622994	7.74361327811392	11	134	2.3343025798467e-07
SPBC21B10.12	4	20	6	100	602	300	0.04	13.7186866689691	0.0332225913621262	11.3942580307052	0.0579647536940266	0.617796832978937	1.204	0.34894781723804	3.7191369345332	3	101	1
SPBC21B10.13c	0	48	0	100	1754	300	0	0	0.0273660205245154	9.38564652381012	0.0019023677648798	0.101687091822644	0	0.0333675305959917	1.78359159056918	2	98	1
SPBC21B10.14	31	37	72	100	308	300	0.31	106.319821684511	0.12012987012987	41.200601197391	0.50657674218718	1.38392822182275	2.58054054054054	1.56025636593652	4.26249892321408	14	117	1
SPBC21B10.15	3	100	21	100	1070	300	0.03	10.2890150017268	0.0934579439252336	32.0530062359092	0.00760979987896415	0.0976456842270014	0.321	0.0814248587049164	1.04480882122891	8	95	1
SPBC21C3.01c	7	401	11	100	9677	300	0.07	24.007701670696	0.0414384623333678	14.2120320198838	0.00759567615354432	0.0379945861589699	1.68925187032419	0.735033581378483	3.67673610260352	4	103	1
SPBC21C3.02c	2	162	19	100	1764	300	0.02	6.85934333448456	0.0918367346938776	31.4969846991638	0.00211958415422015	0.0503553722263946	0.217777777777778	0.0373894644804434	0.888268766073601	8	94	1
SPBC21C3.03	17	165	12	100	2324	300	0.17	58.3044183431188	0.0709982788296041	24.3500785324861	0.0604249107017652	0.173296288743028	2.39442424242424	1.40427492470902	4.02740575038798	7	110	1
SPBC21C3.04c	6	312	12	100	1604	300	0.06	20.5780300034537	0.194513715710723	66.7118179663087	0.0077524094836881	0.0445490039130547	0.308461538461538	0.124348648118357	0.714566022765397	17	89	1
SPBC21C3.05	5	64	29	100	918	300	0.05	17.1483583362114	0.0697167755991285	23.9105650003819	0.0277326661996524	0.201785321431333	0.7171875	0.254585875712809	1.85238925073964	6	99	1
SPBC21C3.06	13	94	25	100	749	300	0.13	44.5857316741496	0.125500667556742	43.0426083739352	0.0739382943290374	0.253574623985251	1.03585106382979	0.55379782452449	1.89927393364953	12	101	1
SPBC21C3.07c	55	134	2	100	1562	300	0.55	188.631941698325	0.0857874519846351	29.422279347661	0.296177747302521	0.567821363775623	6.41119402985075	4.62629641286538	8.86936970217523	12	143	1.20633035883811e-15
SPBC21C3.08c	102	1141	163	100	1590	300	1.02	349.826510058713	0.717610062893082	246.116690083235	0.0726065274289526	0.109964463842382	1.42138475021911	1.15444378612035	1.74843497509388	84	118	1
SPBC21C3.09c	10	99	333	100	1137	300	0.1	34.2967166724228	0.0870712401055409	29.8625765221623	0.0496519644842354	0.199354051627823	1.14848484848485	0.564542836185757	2.26665556700835	8	102	1
SPBC21C3.10c	1	19	18	100	686	300	0.01	3.42967166724228	0.0276967930029155	9.49909062355733	0.00262241420563744	0.368819983318377	0.361052631578947	0.0179897614506728	2.53010508556406	2	99	1
SPBC21C3.11	11	121	18	100	1316	300	0.11	37.7263883396651	0.0919452887537994	31.5342151775316	0.046468004626795	0.173209606006499	1.19636363636364	0.611518940888622	2.27943841504553	9	102	1
SPBC21C3.12c	9	47	22	100	457	300	0.09	30.8670450051805	0.102844638949672	35.2723344333451	0.0875717251199952	0.405044003647463	0.875106382978723	0.400202783798378	1.85105109666891	10	99	1
SPBC21C3.13	40	349	474	100	558	300	0.4	137.186866689691	0.625448028673835	214.508138327519	0.0814520725541995	0.160674858461768	0.639541547277937	0.454502564852433	0.896565710216663	53	87	1
SPBC21C3.14c	15	374	4	100	2816	300	0.15	51.4450750086342	0.1328125	45.5503268305615	0.0230477137724689	0.0686088918460854	1.12941176470588	0.649023619832725	1.93202639438577	13	102	1
SPBC21C3.15c	62	625	32	100	1686	300	0.62	212.639643369021	0.370699881376038	127.137888020547	0.075721349256797	0.129706151747581	1.672512	1.2766619484696	2.18684571846422	43	119	1
SPBC21C3.16c	2	35	54	100	158	300	0.02	6.85934333448456	0.221518987341772	75.9737394642277	0.00950763214357373	0.242707696571695	0.0902857142857143	0.0150220587868465	0.383478160583278	18	84	1
SPBC21C3.17c	3	180	40	100	955	300	0.03	10.2890150017268	0.18848167539267	64.6430261888597	0.00426141496958896	0.0537407628420666	0.159166666666667	0.0406965129595746	0.513224285141736	16	87	1
SPBC21C3.18	0	1	1	100	1601	300	0	0	0.000624609618988132	0.214220591333059	0.120791776113059	17.3080587281839	0	1.93387633557007	277.102020238225	0	100	1
SPBC21C3.19	5	49	25	100	675	300	0.05	17.1483583362114	0.0725925925925926	24.8968758066477	0.0358316914156246	0.266788411938022	0.688775510204082	0.241863917055466	1.80082178058165	7	98	1
SPBC21C3.20c	6	354	6	100	3108	300	0.06	20.5780300034537	0.113899613899614	39.0638278701341	0.00683937413917084	0.0392215306084569	0.526779661016949	0.21256774824543	1.21900517131084	10	96	1
SPBC21D10.05c	4	332	0	100	3403	199	0.04	13.7186866689691	0.0975609756097561	33.4602113877296	0.00383502272923301	0.0333731981257769	0.41	0.130505823475799	1.13568993222019	9	95	1
SPBC21D10.06c	7	150	8	100	3697	300	0.07	24.007701670696	0.04057343792264	13.9153570485892	0.0200713804903771	0.102848405543663	1.72526666666667	0.74203893672924	3.80230555294921	4	103	1
SPBC21D10.07	1	53	9	100	1321	300	0.01	3.42967166724228	0.0401211203633611	13.7602269768237	0.000968365163577685	0.125921257823647	0.249245283018868	0.0127921038108612	1.66341981585037	3	98	1
SPBC21D10.08c	0	5	8	100	1618	300	0	0	0.0030902348578492	1.05984909370899	0.0190383591688732	1.16008855872718	0	0.308040651352368	18.7702328802058	0	100	1
SPBC21D10.09c	14	1131	9	100	5006	300	0.14	48.0154033413919	0.225928885337595	77.4861896853979	0.00702009086737706	0.0214102016325119	0.619664014146773	0.351425748820896	1.07179469372355	21	93	1
SPBC21D10.10	22	77	38	100	909	300	0.22	75.4527766793302	0.0847084708470847	29.0522242439665	0.172814086883762	0.468626604209854	2.59714285714286	1.5708800497734	4.25981583226757	9	113	1
SPBC21D10.11c	1	407	43	100	1661	300	0.01	3.42967166724228	0.245033112582781	84.0383123761353	0.000127971184818211	0.0160147908701466	0.0408108108108108	0.00212560137983048	0.266005676353135	19	82	1
SPBC21D10.12	16	329	95	100	1813	300	0.16	54.8747466758765	0.181467181467181	62.2372850812306	0.0284163849335073	0.0819536623875531	0.881702127659574	0.515189058844487	1.48581989908634	17	99	1
SPBC21H7.02	1	107	45	100	1045	300	0.01	3.42967166724228	0.102392344497608	35.1172122865956	0.000483758184563586	0.0615226852612263	0.0976635514018692	0.00505527302868948	0.642912060979815	9	92	1
SPBC21H7.03c	4	137	23	100	1583	300	0.04	13.7186866689691	0.0865445356917246	29.6819342016546	0.00921045316094252	0.0817021060636512	0.462189781021898	0.14580147353772	1.2933443389876	8	96	1
SPBC21H7.04	4	249	15	100	2041	288	0.04	13.7186866689691	0.121999020088192	41.8416582627794	0.00510256551894015	0.0446039334013825	0.327871485943775	0.104143362241568	0.910366280722217	11	93	1
SPBC21H7.05	1	97	40	100	2039	300	0.01	3.42967166724228	0.04757233938205	16.3157504523051	0.000533168944236847	0.0679594044258826	0.21020618556701	0.0108713147729893	1.38569225624375	4	97	1
SPBC21H7.06c	18	33	14	100	734	300	0.18	61.734090010361	0.0449591280653951	15.4195047709803	0.295328023989274	0.999880104951018	4.00363636363636	2.16770769608127	7.33911997034047	5	113	0.207837349768418
SPBC21H7.07c	13	191	130	100	871	300	0.13	44.5857316741496	0.219288174512055	75.2086439085276	0.0371126700350162	0.122244894845669	0.59282722513089	0.323251356004991	1.06475303410578	20	93	1
SPBC23E6.01c	18	150	19	100	1492	300	0.18	61.734090010361	0.100536193029491	34.4806132765645	0.0712290640187609	0.199678167581519	1.7904	1.06273763515991	2.97919826031626	10	108	1
SPBC23E6.02	3	235	4	100	4337	300	0.03	10.2890150017268	0.0541849204519253	18.5836486465745	0.00327170747803244	0.041050018265897	0.553659574468085	0.141893953322267	1.78033929219195	5	98	1
SPBC23E6.03c	10	82	3	100	4220	300	0.1	34.2967166724228	0.0194312796208531	6.66429091739021	0.0595463068773004	0.24240127548109	5.14634146341463	2.51285415022208	10.229333825302	2	108	0.527656616430417
SPBC23E6.04c	11	1657	31	100	5185	300	0.11	37.7263883396651	0.319575699132112	109.603972085255	0.00348419304853116	0.0123020941894101	0.344206397103199	0.180655409566341	0.637863583720913	26	85	1
SPBC23E6.05	40	497	62	100	1418	300	0.4	137.186866689691	0.35049365303244	120.207815135361	0.057504584472591	0.112214668344225	1.14124748490946	0.815415007821341	1.59120399712112	36	104	1
SPBC23E6.06c	11	111	25	100	707	300	0.11	37.7263883396651	0.157001414427157	53.8463302777784	0.0505272608475283	0.189315391174895	0.700630630630631	0.357227734192025	1.33845981560651	15	96	1
